Unique ID,project_x,company_x,province_x,sector_x,group_x,start_year_x,end_year_x,reporting_years_x,project_cost_x,cleantech_x,p_bayes_x,p_cox_x,blended_prob_x,priority_index_x,urgency_scale_(0-1)_x,power_ranking_x,EV_disc_x,EV_cum_x,EV_disc_base_x,EV_base_x,company_y,project_y,province_y,company_type,start_year_y,end_year_y,reporting_years_y,start_status,end_status,current_survival,end_success,project_cost_y,cost_percentile,latitude_1,longitude_1,sector_y,group_y,cleantech_y,abbreviation,greenfield_flag,FOAK_flag,_cost_quintile_bayes,p_bayes_y,risk_score,years_remaining,p_cox_y,blended_prob_y,priority_index_y,urgency_scale_(0-1)_y,power_ranking_y,value_mode,value_proxy_amount,p_source_used,annual_p_2025,annual_p_2026,annual_p_2027,annual_p_2028,annual_p_2029,EV_2025,EV_2026,EV_2027,EV_2028,EV_2029,EV_cum_y,EV_disc_y,blended_prob.1,E_FID_year,cost_basis,DevCost,PV_OUT_per_DevCost,PV_IN_per_DevCost_k,PV_MOIC_k,k_star,IRR_k,k_star_adj,EV_base_y,EV_disc_base_y,years_in_pipeline_ind_only,blended_overlay_ind_only,delta_blended_ind_only,EV_overlay_ind_only,delta_EV_ind_only,EV_disc_overlay_ind_only,delta_EV_disc_ind_only,cross_over_to_favorite_ind_only,cross_out_to_underdog_ind_only,years_in_pipeline_mpo_only,blended_overlay_mpo_only,delta_blended_mpo_only,EV_overlay_mpo_only,delta_EV_mpo_only,EV_disc_overlay_mpo_only,delta_EV_disc_mpo_only,cross_over_to_favorite_mpo_only,cross_out_to_underdog_mpo_only,years_in_pipeline_ind_mpo,blended_overlay_ind_mpo,delta_blended_ind_mpo,EV_overlay_ind_mpo,delta_EV_ind_mpo,EV_disc_overlay_ind_mpo,delta_EV_disc_ind_mpo,cross_over_to_favorite_ind_mpo,cross_out_to_underdog_ind_mpo,blended_0.25,Δp_0.25,EV_disc_0.25,blended_0.5,Δp_0.5,EV_disc_0.5,blended_0.75,Δp_0.75,EV_disc_0.75,blended_1.0,Δp_1.0,EV_disc_1.0,blended_prob,blended_prob_mpo,delta_p_mpo,EV_mpo,EV_disc_mpo,blended_prob_indigenous,delta_p_indigenous,EV_indigenous,EV_disc_indigenous,blended_prob_combined,delta_p_combined,EV_combined,EV_disc_combined,blended_prob_override_0.25,delta_p_override_0.25,blended_prob_override_0.5,delta_p_override_0.5,blended_prob_override_0.75,delta_p_override_0.75,blended_prob_override_1.0,delta_p_override_1.0,crosser_mpo,dropout_mpo,crosser_indigenous,dropout_indigenous,crosser_combined,dropout_combined,crosser_override_0.25,dropout_override_0.25,crosser_override_0.5,dropout_override_0.5,crosser_override_0.75,dropout_override_0.75,crosser_override_1.0,dropout_override_1.0
857,Bear Head Energy,Bear Head Energy,NS,Energy,Oil & Gas - Downstream,2017,2024,8,8000.0,No,0.0805873321472594,0.1536925796893309,0.1171399559182951,0.4685598236731806,0.1893375140621269,0.1460189791758278,937.1196473463608,937.1196473463608,,,Bear Head Energy,Bear Head Energy,NS,Private,2017,2024,8,Approved,Announced & Planning,1,0,8000.0,0.968,45.596588,-61.356844,Energy,Oil & Gas - Downstream,0,EN-OG-D,1,0,4,0.080587,0.275204,0.25,0.153693,0.11714,0.46856,0.189338,0.146019,capex,8000.0,blended_prob,0.113447,0.001935,0.00081,0.000536,0.000412,907.573351,15.483467,6.480329,4.284109,3.298391,937.119647,937.119647,0.11714,2025.058146,8000.0,240.0,0.159317,0.103025,0.646663,1.5464,0.0,13.201306,937.119647,109.774154,,0.11714,0.0,937.119647,0.0,109.774154,0.0,0,0,,0.190319,0.073179,1522.55514,585.435492,178.352042,68.577888,0,0,,0.190319,0.073179,1522.55514,585.435492,178.352042,68.577888,0,0,0.1339534657115113,0.0168135097932162,1071.627725692091,0.1529875694796274,0.0358476135613323,1223.9005558370195,0.1744464897491601,0.057306533830865,1395.5719179932812,0.1985192253888038,0.0813792694705087,1588.153803110431,0.1171399559182951,0.190319,0.073179,1522.55514,178.352042,0.11714,0.0,937.119647,109.774154,0.190319,0.073179,1522.55514,178.352042,0.1339534657115113,0.01681350979321619,0.1529875694796274,0.035847613561332314,0.1744464897491601,0.05730653383086501,0.1985192253888038,0.08137926947050869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,Surmont (ConocoPhillips),ConocoPhillips Canada,AB,Energy,Oil & Gas - Upstream,2020,2024,5,6000.0,No,0.7412633063898943,0.1552779602216059,0.4482706333057501,1.7930825332230005,0.7267864182194662,0.5596769472712366,2689.6237998345,2689.6237998345,,,ConocoPhillips Canada,Surmont (ConocoPhillips),AB,Private,2020,2024,5,In Review,In Review,1,0,6000.0,0.957,56.1936,-110.9506,Energy,Oil & Gas - Upstream,0,EN-OG-U,1,0,4,0.741263,0.278296,0.25,0.155278,0.448271,1.793083,0.726786,0.559677,capex,6000.0,blended_prob,0.438227,0.006112,0.002091,0.00113,0.000711,2629.360547,36.669709,12.546053,6.780183,4.267307,2689.6238,2689.6238,0.448271,2025.036872,6000.0,180.0,0.506751,0.395126,0.779723,1.282506,0.0,2.861008,2689.6238,1205.679364,,0.448271,0.0,2689.6238,0.0,1205.679364,0.0,0,0,,0.519558,0.071287,3117.345149,427.72135,1397.414284,191.73492,1,0,,0.519558,0.071287,3117.345149,427.72135,1397.414284,191.73492,1,0,0.4748088992451732,0.0265382659394231,2848.8533954710383,0.5006639601236768,0.0523933268179266,3003.9837607420595,0.5259089982261345,0.0776383649203843,3155.453989356806,0.550663292728088,0.1023926594223378,3303.979756368527,0.4482706333057501,0.519558,0.071287,3117.345149,1397.414284,0.448271,0.0,2689.6238,1205.679364,0.519558,0.071287,3117.345149,1397.414284,0.4748088992451732,0.0265382659394231,0.5006639601236768,0.05239332681792663,0.5259089982261345,0.07763836492038434,0.550663292728088,0.10239265942233788,1,0,0,0,1,0,0,0,1,0,1,0,1,0
862,Aley Niobium Project,Taseko Mines Ltd.,BC,Mining,Critical Mineral,2017,2024,8,870.0,Yes,0.008470252444726,0.0043435510644352,0.0064069017545806,0.0256276070183226,0.0096098032869417,0.007688062367525,5.574004526485122,5.574004526485122,4.679031924005712,4.679031924005712,Taseko Mines Ltd.,Aley Niobium Project,BC,Private,2017,2024,8,In Review,In Review,1,0,870.0,0.789,56.968715,-122.439746,Mining,Critical Mineral,1,MIN-CM,1,0,3,0.00847,0.007179,0.25,0.004344,0.006407,0.025628,0.00961,0.007688,capex,870.0,blended_prob,0.006179,0.000113,5e-05,3.6e-05,2.9e-05,5.375346,0.098099,0.04392,0.03106,0.02558,5.574005,5.574005,0.006407,2025.068432,870.0,26.1,0.008709,0.005629,0.646343,1.547166,-2e-06,241.484203,5.574005,0.035712,,0.006407,0.0,5.574005,0.0,0.035712,0.0,0,0,,0.011294,0.004887,9.826115,4.252111,0.062955,0.027243,0,0,,0.011294,0.004887,9.826115,4.252111,0.062955,0.027243,0,0,0.0075598607757724,0.0011529590211918,6.577078874921998,0.0089253085706128,0.0025184068160322,7.765018456433207,0.0105424329428454,0.0041355311882648,9.171916660275516,0.0124573350670987,0.0060504333125181,10.837881508375876,0.0064069017545806,0.011294,0.004887,9.826115,0.062955,0.006407,0.0,5.574005,0.035712,0.011294,0.004887,9.826115,0.062955,0.0075598607757724,0.0011529590211918003,0.0089253085706128,0.0025184068160322,0.0105424329428454,0.0041355311882648,0.0124573350670987,0.0060504333125181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,Ruddock Creek Zinc-Lead Mine Development Project,Imperial Metals Corporation,BC,Mining,Base Metal,2017,2024,8,144.7,No,0.0324137222689128,0.0050790451680561,0.0187463837184844,0.0749855348739378,0.0296376699639076,0.0231028982166537,2.7126017240646925,2.7126017240646925,690.9467420630674,690.9467420630674,Imperial Metals Corporation,Ruddock Creek Zinc-Lead Mine Development Project,BC,Private,2017,2024,8,In Review,In Review,1,0,144.7,0.436,51.822198,-119.00528,Mining,Base Metal,0,MIN-BM,1,0,1,0.032414,0.008398,0.25,0.005079,0.018746,0.074986,0.029638,0.023103,capex,144.7,blended_prob,0.018087,0.000328,0.000146,0.000102,8.4e-05,2.617256,0.047407,0.021066,0.014786,0.012087,2.712602,2.712602,0.018746,2025.067184,144.7,4.341,0.025484,0.016472,0.646382,1.547073,3e-06,82.526471,2.712602,0.050851,,0.018746,0.0,2.712602,0.0,0.050851,0.0,0,0,,0.032737,0.01399,4.737023,2.024421,0.088802,0.037951,0,0,,0.032737,0.01399,4.737023,2.024421,0.088802,0.037951,0,0,0.0222960751465896,0.0035496914281052,3.226242073711526,0.0264965853914123,0.0077502016729279,3.83405590613737,0.0314551273016572,0.0127087435831728,4.5515569205498085,0.0372911635455291,0.0185447798270447,5.396031365038064,0.0187463837184844,0.032737,0.01399,4.737023,0.088802,0.018746,0.0,2.712602,0.050851,0.032737,0.01399,4.737023,0.088802,0.0222960751465896,0.0035496914281052012,0.0264965853914123,0.007750201672927903,0.0314551273016572,0.0127087435831728,0.0372911635455291,0.018544779827044704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,Pacific Northern Gas Pipeline Looping Project,Pacific Northern Gas Ltd.,BC,Energy,Trans & Distr,2017,2024,8,1300.0,No,0.0799629076404068,0.0187898694205758,0.0493763885304913,0.1975055541219652,0.0793523706688649,0.0613667813858407,64.1893050896387,64.1893050896387,,,Pacific Northern Gas Ltd.,Pacific Northern Gas Pipeline Looping Project,BC,Private,2017,2024,8,In Review,In Review,1,0,1300.0,0.842,54.040484,-128.648436,Energy,Trans & Distr,0,EN-T&D,0,0,4,0.079963,0.031283,0.25,0.01879,0.049376,0.197506,0.079352,0.061367,capex,1300.0,blended_prob,0.047699,0.000848,0.00037,0.000255,0.000204,62.008994,1.102436,0.480833,0.331261,0.265781,64.189305,64.189305,0.049376,2025.064201,1300.0,39.0,0.067132,0.043399,0.646475,1.546851,0.0,31.327751,64.189305,3.169436,,0.049376,0.0,64.189305,0.0,3.169436,0.0,0,0,,0.084263,0.034887,109.542057,45.352752,5.408791,2.239355,0,0,,0.084263,0.034887,109.542057,45.352752,5.408791,2.239355,0,0,0.0580769092530679,0.0087005207225766,75.4999820289883,0.0681615070560187,0.0187851185255274,88.60995917282436,0.0797851908812131,0.0304088023507218,103.72074814557712,0.0930956444752876,0.0437192559447963,121.02433781787391,0.0493763885304913,0.084263,0.034887,109.542057,5.408791,0.049376,0.0,64.189305,3.169436,0.084263,0.034887,109.542057,5.408791,0.0580769092530679,0.008700520722576606,0.0681615070560187,0.018785118525527403,0.0797851908812131,0.030408802350721797,0.0930956444752876,0.04371925594479631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Ekati (Misery Deep),Arctic Canadian Diamond Corp,NT,Mining,Other,2018,2024,7,126.721,No,0.2480967201807185,0.0687247545221046,0.1584107373514116,0.6336429494056466,0.2563229605026319,0.1975756266118997,20.07396704790823,20.07396704790823,,,Arctic Canadian Diamond Corp,Ekati (Misery Deep),NT,Private,2018,2024,7,Approved,Approved,1,0,126.721,0.408,64.445237,-110.695595,Mining,Other,0,MIN-OTH,1,0,1,0.248097,0.117423,0.25,0.068725,0.158411,0.633643,0.256323,0.197576,capex,126.721,blended_prob,0.153634,0.002556,0.001043,0.000673,0.000505,19.468645,0.323901,0.1322,0.085229,0.063991,20.073967,20.073967,0.158411,2025.054795,126.721,3.80163,0.202504,0.139371,0.688237,1.452988,-0.0,9.172282,20.073967,3.179932,,0.158411,0.0,20.073967,0.0,3.179932,0.0,0,0,,0.232625,0.074214,29.478427,9.40446,4.669699,1.489767,0,0,,0.232625,0.074214,29.478427,9.40446,4.669699,1.489767,0,0,0.1811035267397898,0.0226927893883782,22.949620011992906,0.2058661648356214,0.0474554274842098,26.087566274134783,0.2325681594518912,0.0741574221004796,29.471269733903117,0.2610070372746005,0.1025962999231889,33.07507277047466,0.1584107373514116,0.232625,0.074214,29.478427,4.669699,0.158411,0.0,20.073967,3.179932,0.232625,0.074214,29.478427,4.669699,0.1811035267397898,0.02269278938837821,0.2058661648356214,0.047455427484209806,0.2325681594518912,0.0741574221004796,0.2610070372746005,0.10259629992318892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Clear Hills Project,PRISM Diversifed Ltd.,AB,Mining,Other,2017,2024,8,300.0,No,0.2906767972741108,0.0584362658198033,0.174556531546957,0.6982261261878282,0.2825287456796793,0.2177454172000459,52.3669594640871,52.3669594640871,38.63003586172261,38.63003586172261,PRISM Diversifed Ltd.,Clear Hills Project,AB,Private,2017,2024,8,Announced & Planning,Announced & Planning,1,0,300.0,0.573,56.548159,-117.888044,Mining,Other,0,MIN-OTH,1,0,2,0.290677,0.099303,0.25,0.058436,0.174557,0.698226,0.282529,0.217745,capex,300.0,blended_prob,0.169383,0.00279,0.001128,0.00072,0.000535,50.8149,0.837144,0.338339,0.215992,0.160584,52.366959,52.366959,0.174557,2025.053548,300.0,9.0,0.237467,0.153596,0.646807,1.546057,0.0,8.857057,52.366959,9.140995,,0.174557,0.0,52.366959,0.0,9.140995,0.0,0,0,,0.272533,0.097976,81.759774,29.392815,14.271703,5.130708,0,0,,0.272533,0.097976,81.759774,29.392815,14.271703,5.130708,0,0,0.1983740900652347,0.0238175585182777,59.51222701957041,0.2239664131952907,0.0494098816483337,67.18992395858723,0.2511098992864627,0.0765533677395057,75.33296978593881,0.2795205163189816,0.1049639847720246,83.8561548956945,0.174556531546957,0.272533,0.097976,81.759774,14.271703,0.174557,0.0,52.366959,9.140995,0.272533,0.097976,81.759774,14.271703,0.1983740900652347,0.023817558518277715,0.2239664131952907,0.04940988164833371,0.2511098992864627,0.07655336773950572,0.2795205163189816,0.10496398477202462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Coffee Gold Mine,Newmont Goldcorp Corp.,YK,Mining,Precious Metal,2017,2024,8,317.0,No,0.5807199922999529,0.0576353698636974,0.3191776810818251,1.2767107243273006,0.5172592724576077,0.3984103176321382,101.17932490293856,101.17932490293856,,,Newmont Goldcorp Corp.,Coffee Gold Mine,YK,Private,2017,2024,8,In Review,In Review,1,0,317.0,0.587,62.847528,-139.515693,Mining,Precious Metal,0,MIN-PM,1,0,2,0.58072,0.097901,0.25,0.057635,0.319178,1.276711,0.517259,0.39841,capex,317.0,blended_prob,0.311042,0.004692,0.001737,0.001015,0.000691,98.600327,1.487508,0.550532,0.32184,0.219117,101.179325,101.179325,0.319178,2025.043789,317.0,9.51,0.434445,0.281135,0.647113,1.545325,-0.0,4.841583,101.179325,32.294182,,0.319178,0.0,101.179325,0.0,32.294182,0.0,0,0,,0.45371,0.134532,143.826023,42.646698,45.906057,13.611874,0,0,,0.45371,0.134532,143.826023,42.646698,45.906057,13.611874,0,0,0.3453089193058101,0.026131238223985,109.46292741994182,0.3708702737314973,0.0516925926496721,117.56587677288464,0.3956361823620051,0.07645850128018,125.41666980875564,0.4194605013741541,0.1002828202923289,132.96897893560686,0.3191776810818251,0.45371,0.134532,143.826023,45.906057,0.319178,0.0,101.179325,32.294182,0.45371,0.134532,143.826023,45.906057,0.3453089193058101,0.026131238223985,0.3708702737314973,0.05169259264967219,0.3956361823620051,0.07645850128018,0.4194605013741541,0.10028282029232899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Roughrider Project,Uranium Energy Corp,SK,Mining,Critical Mineral,2024,2024,1,650.0,Yes,0.1654568009672186,0.0563677004813664,0.1109122507242925,0.0277280626810731,0.0104621009380405,0.0707321908097917,72.09296297079011,72.09296297079011,1.890548690734441,1.890548690734441,Uranium Energy Corp,Roughrider Project,SK,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,650.0,0.732,52.255289,-106.674981,Mining,Critical Mineral,1,MIN-CM,1,0,3,0.165457,0.095684,4.0,0.056368,0.110912,0.027728,0.010462,0.070732,capex,650.0,blended_prob,0.023919,0.022853,0.022018,0.021341,0.02078,15.547658,14.854756,14.3115,13.871931,13.507119,72.092963,72.092963,0.110912,2026.929759,650.0,19.5,0.087833,0.078692,0.895927,1.116162,-0.0,10.063468,72.092963,7.995993,,0.110912,0.0,72.092963,0.0,7.995993,0.0,0,0,,0.110912,-0.0,72.092963,-0.0,7.995993,-0.0,0,0,,0.110912,-0.0,72.092963,-0.0,7.995993,-0.0,0,0,0.1283114509883389,0.0173992002640464,83.40244314242031,0.1478370592501706,0.036924808525878,96.09408851261088,0.1695443795497092,0.0586321288254167,110.20384670731096,0.1934291727179242,0.0825169219936317,125.72896226665073,0.1109122507242925,0.110912,-0.0,72.092963,7.995993,0.110912,0.0,72.092963,7.995993,0.110912,-0.0,72.092963,7.995993,0.1283114509883389,0.0173992002640464,0.1478370592501706,0.036924808525878094,0.1695443795497092,0.058632128825416685,0.1934291727179242,0.0825169219936317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,Cedar LNG,Cedar LNG (partnership between Pembina Pipeline Corporation and Haisla Nation),BC,Energy,Oil & Gas - Downstream,2017,2024,8,4600.0,No,0.0126485020829886,0.0124899989075445,0.0125692504952666,0.0502770019810664,0.0196117384862036,0.0153862456916414,57.81855227822639,57.81855227822639,,,Cedar LNG (partnership between Pembina Pipeline Corporation and Haisla Nation),Cedar LNG,BC,Private,2017,2024,8,In Review,Announced & Planning,1,0,4600.0,0.945,53.925411,-128.727915,Energy,Oil & Gas - Downstream,0,EN-OG-D,1,0,4,0.012649,0.020728,0.25,0.01249,0.012569,0.050277,0.019612,0.015386,capex,4600.0,blended_prob,0.012124,0.00022,9.8e-05,6.9e-05,5.7e-05,55.772132,1.014017,0.452289,0.318655,0.261459,57.818552,57.818552,0.012569,2025.067805,4600.0,138.0,0.017086,0.011044,0.646363,1.547119,0.0,123.087612,57.818552,0.726736,,0.012569,0.0,57.818552,0.0,0.726736,0.0,0,0,,0.022053,0.009484,101.445282,43.626729,1.275091,0.548355,0,0,,0.022053,0.009484,101.445282,43.626729,1.275091,0.548355,0,0,0.01467926160972,0.0021100111144534,67.52460340471247,0.0171535506456727,0.0045843001504061,78.90633297009484,0.0200549496242095,0.0074856991289429,92.25276827136403,0.0234564071765417,0.0108871566812751,107.89947301209226,0.0125692504952666,0.022053,0.009484,101.445282,1.275091,0.012569,0.0,57.818552,0.726736,0.022053,0.009484,101.445282,1.275091,0.01467926160972,0.0021100111144533983,0.0171535506456727,0.0045843001504060985,0.0200549496242095,0.007485699128942898,0.0234564071765417,0.010887156681275099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,Watson Island LNG,Watson Island LNG Corporation,BC,Energy,Oil & Gas - Downstream,2017,2024,8,270.0,No,0.0145660810025405,0.0184678013159503,0.0165169411592454,0.0660677646369818,0.0260191243498365,0.0203178144354819,4.459574112996257,4.459574112996257,,,Watson Island LNG Corporation,Watson Island LNG,BC,Private,2017,2024,8,Announced & Planning,Announced & Planning,1,0,270.0,0.557,,,Energy,Oil & Gas - Downstream,0,EN-OG-D,1,0,2,0.014566,0.030742,0.25,0.018468,0.016517,0.066068,0.026019,0.020318,capex,270.0,blended_prob,0.015935,0.000289,0.000129,9e-05,7.4e-05,4.302432,0.078037,0.034724,0.024405,0.019977,4.459574,4.459574,0.016517,2025.067407,270.0,8.1,0.022453,0.014513,0.646375,1.547089,-2e-06,93.666828,4.459574,0.073659,,0.016517,0.0,4.459574,0.0,0.073659,0.0,0,0,,0.028893,0.012376,7.800993,3.341419,0.128849,0.05519,0,0,,0.028893,0.012376,7.800993,3.341419,0.128849,0.05519,0,0,0.01920915936739,0.0026922182081446,5.186473029195311,0.0223523235847356,0.0058353824254902,6.035127367878624,0.0260216924789988,0.0095047513197534,7.025856969329695,0.0303040881668788,0.0137871470076334,8.182103805057295,0.0165169411592454,0.028893,0.012376,7.800993,0.128849,0.016517,0.0,4.459574,0.073659,0.028893,0.012376,7.800993,0.128849,0.01920915936739,0.002692218208144602,0.0223523235847356,0.005835382425490202,0.0260216924789988,0.009504751319753403,0.0303040881668788,0.0137871470076334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,Tilbury Marine Jetty,"Tilbury Jetty Marine Partnership (Fortis, Seaspan, Shell)",BC,Energy,Oil & Gas - Downstream,2017,2024,8,1100.0,No,0.0157607900074262,0.0141546776093267,0.0149577338083764,0.0598309352335059,0.0234884186819408,0.0183700077578022,16.45350718921404,16.45350718921404,,,"Tilbury Jetty Marine Partnership (Fortis, Seaspan, Shell)",Tilbury Marine Jetty,BC,Private,2017,2024,8,In Review,In Review,1,0,1100.0,0.821,49.141798,-123.023505,Energy,Oil & Gas - Downstream,0,EN-OG-D,1,0,3,0.015761,0.02351,0.25,0.014155,0.014958,0.059831,0.023488,0.01837,capex,1100.0,blended_prob,0.01443,0.000262,0.000117,8.2e-05,6.7e-05,15.872716,0.288169,0.128347,0.090294,0.07398,16.453507,16.453507,0.014958,2025.067564,1100.0,33.0,0.020333,0.013143,0.64637,1.547101,-0.0,103.431519,16.453507,0.246107,,0.014958,0.0,16.453507,0.0,0.246107,0.0,0,0,,0.026196,0.011238,28.815834,12.362327,0.43102,0.184912,0,0,,0.026196,0.011238,28.815834,12.362327,0.43102,0.184912,0,0,0.0174868616506508,0.0025291278422744,19.235547815715968,0.0204534238688833,0.0054956900605069,22.498766255771663,0.0239320950346299,0.0089743612262535,26.325304538092983,0.0280090769317571,0.0130513431233807,30.809984624932905,0.0149577338083764,0.026196,0.011238,28.815834,0.43102,0.014958,0.0,16.453507,0.246107,0.026196,0.011238,28.815834,0.43102,0.0174868616506508,0.0025291278422744003,0.0204534238688833,0.005495690060506901,0.0239320950346299,0.0089743612262535,0.0280090769317571,0.0130513431233807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,Chapel Rock to Pincher Creek Area Transmission Development,Altalink,AB,Energy,Trans & Distr,2017,2024,8,500.0,No,0.7666751067987742,0.2008964182097041,0.4837857625042391,1.9351430500169569,0.7844300271394575,0.6040434683583265,241.8928812521195,241.8928812521195,3.331957187042876,3.331957187042876,Altalink,Chapel Rock to Pincher Creek Area Transmission Development,AB,Private,2017,2024,8,Announced & Planning,Announced & Planning,1,0,500.0,0.677,49.739198,-114.300651,Energy,Trans & Distr,0,EN-T&D,1,0,2,0.766675,0.369854,0.25,0.200896,0.483786,1.935143,0.78443,0.604043,capex,500.0,blended_prob,0.473315,0.00646,0.002163,0.001144,0.000705,236.657338,3.229903,1.081437,0.571936,0.352267,241.892881,241.892881,0.483786,2025.035213,500.0,15.0,0.658812,0.426504,0.647385,1.544677,-0.0,3.192895,241.892881,117.024332,,0.483786,0.0,241.892881,0.0,117.024332,0.0,0,0,,0.624099,0.140313,312.049287,70.156405,150.965002,33.94067,1,0,,0.624099,0.140313,312.049287,70.156405,150.965002,33.94067,1,0,0.5114675899234821,0.0276818274192429,255.73379496174095,0.5386132513168114,0.0548274888125722,269.3066256584056,0.5653175278553826,0.0815317653511434,282.6587639276912,0.5917022902445294,0.1079165277402902,295.8511451222646,0.4837857625042391,0.624099,0.140313,312.049287,150.965002,0.483786,0.0,241.892881,117.024332,0.624099,0.140313,312.049287,150.965002,0.5114675899234821,0.027681827419242966,0.5386132513168114,0.05482748881257227,0.5653175278553826,0.08153176535114348,0.5917022902445294,0.10791652774029026,1,0,0,0,1,0,1,0,1,0,1,0,1,0
957,Groundhog Project Anthracite Coal Mine,Atrum Coal,BC,Mining,Coal,2017,2024,8,600.0,No,0.004861603010901,0.0038318899324705,0.0043467464716857,0.017386985886743,0.0062660230974358,0.0051144571219858,2.608047883011421,2.608047883011421,,,Atrum Coal,Groundhog Project Anthracite Coal Mine,BC,Private,2017,2024,8,Announced & Planning,Announced & Planning,1,0,600.0,0.714,56.70066,-128.762292,Mining,Coal,0,MIN-COAL,1,0,3,0.004862,0.006332,0.25,0.003832,0.004347,0.017387,0.006266,0.005114,capex,600.0,blended_prob,0.004191,7.7e-05,3.4e-05,2.4e-05,2e-05,2.51488,0.045954,0.0206,0.014586,0.012028,2.608048,2.608048,0.004347,2025.068643,600.0,18.0,0.005908,0.003819,0.646337,1.547181,3e-06,355.940067,2.608048,0.011337,,0.004347,0.0,2.608048,0.0,0.011337,0.0,0,0,,0.007675,0.003328,4.604872,1.996824,0.020016,0.00868,0,0,,0.007675,0.003328,4.604872,1.996824,0.020016,0.00868,0,0,0.0050996651071083,0.0007529186354226,3.059799064265009,0.0059877713058356,0.0016410248341499,3.592662783501381,0.0070358382027126,0.0026890917310269,4.221502921627586,0.0082731440942503,0.0039263976225646,4.963886456550237,0.0043467464716857,0.007675,0.003328,4.604872,0.020016,0.004347,0.0,2.608048,0.011337,0.007675,0.003328,4.604872,0.020016,0.0050996651071083,0.0007529186354225999,0.0059877713058356,0.0016410248341498998,0.0070358382027126,0.0026890917310269,0.0082731440942503,0.0039263976225646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,Lakelse Geothermal Power Plant,Enbridge/ Borealis Inc./ Kitselas First Nation,BC,Energy,Clean Electricity,2017,2024,8,120.0,Yes,0.1638269055579062,0.0267161990369279,0.095271552297417,0.3810862091896682,0.1538435222204739,0.1187003402666398,11.43258627569004,11.43258627569004,109.98476566461576,109.98476566461576,Enbridge/ Borealis Inc./ Kitselas First Nation,Lakelse Geothermal Power Plant,BC,Private,2017,2024,8,Announced & Planning,In Review,1,0,120.0,0.388,54.44564,-128.5403,Energy,Clean Electricity,1,EN-CLEL,1,0,1,0.163827,0.044659,0.25,0.026716,0.095272,0.381086,0.153844,0.1187,capex,120.0,blended_prob,0.092195,0.001594,0.000676,0.000453,0.000353,11.063427,0.191274,0.081127,0.054351,0.042406,11.432586,11.432586,0.095272,2025.060022,120.0,3.6,0.129562,0.083775,0.646605,1.54654,1e-06,16.23297,11.432586,1.0892,,0.095272,0.0,11.432586,0.0,1.0892,0.0,0,0,,0.157222,0.061951,18.866676,7.43409,1.797457,0.708257,0,0,,0.157222,0.061951,18.866676,7.43409,1.797457,0.708257,0,0,0.1106868807495806,0.0154153284521636,13.28242568994968,0.1280023738960846,0.0327308215986675,15.36028486753015,0.147254214041403,0.051982661743986,17.67050568496836,0.1684186049472362,0.0731470526498192,20.21023259366835,0.095271552297417,0.157222,0.061951,18.866676,1.797457,0.095272,0.0,11.432586,1.0892,0.157222,0.061951,18.866676,1.797457,0.1106868807495806,0.01541532845216359,0.1280023738960846,0.032730821598667595,0.147254214041403,0.05198266174398598,0.1684186049472362,0.0731470526498192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
