Unique ID,company,project,province,group,sector,reporting_years,_cost_quintile_bayes,cost_percentile,cleantech,greenfield_flag,FOAK_flag,indigenous_flag_overlay,mpo_flag,overlay_mode,p_bayes,risk_score,risk_score_adj,p_cox_engine,blended_engine,t0_orig,t0_adj,delta_t,knot_before,knot_after,knot_changed,p_cox_cond_status,p_cox_cond_overlay,delta_p_cox_cond,blended_status,blended_overlay,delta_blended,years_remaining_status,years_remaining_overlay,priority_index_status,priority_index_overlay,delta_priority_index,EV_status,EV_overlay,delta_EV
545,Holmes Hydro,Robson Valley Hydroelectric Project,BC,Clean Electricity,Energy,6,1,0.49,Yes,1,0,0,1,mpo_only,0.09180230755160419,0.04026363894372481,0.04026363894372481,0.024118650053169044,0.05796047880238662,6.0,2.0,-4.0,4,2,1,0.0,0.021007043508946333,0.021007043508946333,0.045901153775802096,0.05640467553027526,0.010503521754473166,0.25,3.0,0.18360461510320839,0.018801558510091753,-0.16480305659311664,9.18023075516042,11.280935106055052,2.100704350894633
566,MEG Energy Corp.,Surmont (MEG),AB,Clean Electricity,Energy,8,4,0.946,Yes,1,0,0,1,mpo_only,0.923268325324542,0.3443416025636087,0.3443416025636087,0.18843844252652264,0.5558533839255323,8.0,2.0,-6.0,4,2,1,0.0,0.16603991587780886,0.16603991587780886,0.461634162662271,0.5446541206011755,0.08301995793890449,0.25,3.0,1.846536650649084,0.18155137353372516,-1.6649852771153588,2308.170813311355,2723.270603005877,415.0997896945223
584,Quicksilver Resources/ Kohlberg Kravis Roberts & Co. L.P. (KKR),Fortune Creek Gas Plant,BC,Oil & Gas - Downstream,Energy,8,3,0.764,No,1,0,0,1,mpo_only,0.008974654914903249,0.024911897387969638,0.024911897387969638,0.01499206574075651,0.01198336032782988,8.0,2.0,-6.0,4,2,1,0.0,0.013050028796537938,0.013050028796537938,0.0044873274574516245,0.011012341855720593,0.006525014398268969,0.25,3.0,0.017949309829806498,0.003670780618573531,-0.014278529211232967,3.4103688676632347,8.36937981034765,4.959010942684416
593,Enbridge,Westcoast Connector Gas Transmission Project,BC,Trans & Distr,Energy,8,4,0.965,No,1,0,0,1,mpo_only,0.02787765713321269,0.02031116371651182,0.02031116371651182,0.012240350956273294,0.020059004044742992,8.0,2.0,-6.0,4,2,1,0.0,0.010652835260973825,0.010652835260973825,0.013938828566606346,0.019265246197093258,0.005326417630486913,0.25,3.0,0.05575531426642538,0.00642174873236442,-0.049333565534060965,103.98366110688333,143.7187366303157,39.73507552343237
606,Treasury Metals Inc.,Goliath Complex,ON,Precious Metal,Mining,7,2,0.598,No,1,0,0,1,mpo_only,0.6352045899213992,0.10639151310638358,0.10639151310638358,0.06247474025730926,0.3488396650893542,7.0,2.0,-5.0,4,2,1,0.0,0.054555180774264134,0.054555180774264134,0.3176022949606996,0.34487988534783165,0.027277590387132067,0.25,3.0,1.2704091798427983,0.11495996178261055,-1.1554492180601879,106.39676881183436,115.5347615915236,9.137992779689242
607,Value Creation Inc.,TriStar Advanced (In Situ + Upgrader),AB,Oil & Gas - Downstream,Energy,8,4,0.928,No,0,0,0,1,mpo_only,0.5291713768222306,0.3895909657818172,0.3895909657818172,0.21040288991100964,0.3697871333666201,8.0,2.0,-6.0,4,2,1,0.0,0.18570251496775536,0.18570251496775536,0.2645856884111153,0.357436945894993,0.09285125748387768,0.25,3.0,1.0583427536444612,0.11914564863166432,-0.9391971050127969,896.9454837136808,1211.7112465840262,314.7657628703454
629,Sunshine Oilsands Ltd.,West Ells,AB,Oil & Gas - Upstream,Energy,5,4,0.9,No,1,0,0,1,mpo_only,0.8173739099008351,0.29488496646837753,0.29488496646837753,0.16373230129317184,0.4905531055970035,5.0,2.0,-3.0,4,2,1,0.0,0.1440056321454466,0.1440056321454466,0.40868695495041757,0.48068977102314087,0.0720028160727233,0.25,3.0,1.6347478198016703,0.1602299236743803,-1.47451789612729,858.2426053958769,1009.4485191485958,151.20591375271886
636,Arianne Phosphate inc.,Lac a Paul Phosphate/Apatite mine,QC,Precious Metal,Mining,8,4,0.84,No,1,0,0,1,mpo_only,0.040091782469389034,0.026530446836547157,0.026530446836547157,0.015958301893426396,0.028025042181407715,8.0,2.0,-6.0,4,2,1,0.0,0.013891985522729078,0.013891985522729078,0.020045891234694517,0.026991883996059056,0.006945992761364539,0.25,3.0,0.08018356493877807,0.008997294665353019,-0.07118627027342506,25.55851132423551,34.414652094975295,8.856140770739785
643,Search Minerals Inc.,Deep Fox + Foxtrot,NL,Critical Mineral,Mining,8,2,0.647,Yes,1,0,0,1,mpo_only,0.28299415491678204,0.05536413309797813,0.05536413309797813,0.03301336632864815,0.1580037606227151,8.0,2.0,-6.0,4,2,1,0.0,0.028771245550019864,0.028771245550019864,0.14149707745839102,0.15588270023340095,0.014385622775009932,0.25,3.0,0.5659883098335641,0.05196090007780032,-0.5140274097557638,59.68346727194933,65.75132295844853,6.067855686499193
644,Ontario Power Generation,New Nuclear Power Plant Darlington Small Modular Reactor Project,ON,Nuclear,Energy,4,4,0.993,Yes,1,1,0,1,mpo_only,0.9572359608171783,0.11255498012621357,0.11255498012621357,0.06597199642582496,0.5116039786215016,4.0,2.0,-2.0,4,2,1,0.03089736564396317,0.05762285829739566,0.026725492653432492,0.49406666323057075,0.507429409557287,0.013362746326716246,1.0,3.0,0.49406666323057075,0.16914313651909565,-0.32492352671147506,10325.993261518928,10605.274659747298,279.28139822836965
648,Northern Graphite,Bissett Creek,ON,Critical Mineral,Mining,8,1,0.418,Yes,1,0,0,1,mpo_only,0.4007295854765346,0.15629486322239516,0.15629486322239516,0.09041877934771114,0.24557418241212287,8.0,2.0,-6.0,4,2,1,0.0,0.0791089640994147,0.0791089640994147,0.2003647927382673,0.23991927478797465,0.03955448204970735,0.25,3.0,0.8014591709530692,0.07997309159599154,-0.7214860793570776,26.868918706201644,32.1731747490674,5.304256042865756
649,Husky Oil Operations Ltd.,Saleski' Thermal Oil Sands Project Using CSS,AB,CCUS,Energy,8,2,0.573,Yes,1,1,0,1,mpo_only,0.8997605671772962,0.1569187135999877,0.1569187135999877,0.09076278887169098,0.4952616780244936,8.0,2.0,-6.0,4,2,1,0.0,0.07941184454131234,0.07941184454131234,0.4498802835886481,0.4895862058593043,0.03970592227065617,0.25,3.0,1.7995211343545925,0.16319540195310142,-1.636325732401491,134.96408507659444,146.87586175779128,11.91177668119684
650,TransCanada,Prince Rupert Gas Transmission Project,BC,Trans & Distr,Energy,8,4,0.946,No,1,0,0,1,mpo_only,0.02787765713321269,0.020706978715016963,0.020706978715016963,0.01247739120276492,0.020177524167988806,8.0,2.0,-6.0,4,2,1,0.0,0.010859301768620488,0.010859301768620488,0.013938828566606346,0.01936847945091659,0.005429650884310244,0.25,3.0,0.05575531426642538,0.006456159816972197,-0.04929915444945319,69.69414283303173,96.84239725458295,27.148254421551215
684,Osum Oil Sands Corp.,Sepiko Kesik Project,AB,Oil & Gas - Upstream,Energy,8,4,0.921,No,1,0,0,1,mpo_only,0.8121271970440334,0.2886611872903099,0.2886611872903099,0.1605703883015922,0.4863487926728128,8.0,2.0,-6.0,4,2,1,0.0,0.1411918408840125,0.1411918408840125,0.4060635985220167,0.4766595189640229,0.07059592044200624,0.25,3.0,1.6242543940880667,0.15888650632134096,-1.4653678877667258,1299.4035152704535,1525.3104606848733,225.90694541441985
688,Graymont Western Canada Inc.,Giscome Quarry and Lime Plant Project,BC,Other,Mining,8,1,0.411,No,1,0,0,1,mpo_only,0.012004425720937108,0.00861361137090627,0.00861361137090627,0.005209335107791979,0.008606880414364543,8.0,2.0,-6.0,4,2,1,0.0,0.004531618630722378,0.004531618630722378,0.006002212860468554,0.008268022175829743,0.002265809315361189,0.25,3.0,0.024008851441874215,0.002756007391943248,-0.02125284404993097,0.780287671860912,1.0748428828578667,0.2945552109969547
692,EDF Renouvelables,Taylor Wind Project,BC,Clean Electricity,Energy,8,3,0.793,Yes,1,0,0,1,mpo_only,0.08838234053081312,0.02959670012432543,0.02959670012432543,0.017786185498447793,0.053084263014630456,8.0,2.0,-6.0,4,2,1,0.0,0.015485057675942104,0.015485057675942104,0.04419117026540656,0.05193369910337761,0.007742528837971052,0.25,3.0,0.17676468106162624,0.017311233034459205,-0.15945344802716704,39.7720532388659,46.74032919303985,6.968275954173947
693,Imperial Oil Limited,Aspen' oil sands project (SAGD),AB,Oil & Gas - Upstream,Energy,8,4,0.964,No,1,0,0,1,mpo_only,0.8121271970440334,0.27632409850372786,0.27632409850372786,0.15426730446068304,0.4831972507523582,8.0,2.0,-6.0,4,2,1,0.0,0.13558683341774258,0.13558683341774258,0.4060635985220167,0.47385701523088797,0.06779341670887129,0.25,3.0,1.6242543940880667,0.157952338410296,-1.4663020556777706,2842.445189654117,3316.9991066162156,474.5539169620988
707,Port Alberni Harbour Authority,Port Alberni LNG Export Facility,BC,Oil & Gas - Downstream,Energy,5,4,0.872,No,1,0,0,1,mpo_only,0.0074451816113196324,0.02232349296873318,0.02232349296873318,0.013444876637995429,0.01044502912465753,5.0,2.0,-3.0,4,2,1,0.0,0.01170206679095609,0.01170206679095609,0.0037225908056598162,0.009573624201137861,0.005851033395478045,0.25,3.0,0.014890363222639265,0.0031912080670459535,-0.011699155155593312,5.956145289055706,15.317798721820578,9.361653432764871
718,Kitimat Clean Ltd.,Kitimat Clean Oil Refinery,BC,Oil & Gas - Downstream,Energy,8,4,0.994,No,1,0,0,1,mpo_only,0.007192634213922414,0.019721563133035233,0.019721563133035233,0.0118871535559536,0.009539893884938007,8.0,2.0,-6.0,4,2,1,0.0,0.010345205674679336,0.010345205674679336,0.003596317106961207,0.008768919944300875,0.005172602837339668,0.25,3.0,0.014385268427844829,0.0029229733147669583,-0.01146229511307787,79.11897635314656,192.91623877461925,113.79726242147268
725,Greater Vancouver Regional District,Capilano (Cleveland) Dam Power Plant,BC,Clean Electricity,Energy,8,0,0.328,Yes,1,0,0,1,mpo_only,0.03580091535374042,0.04746571286346942,0.04746571286346942,0.028371081518768104,0.03208599843625426,8.0,2.0,-6.0,4,2,1,0.0,0.024717836535313675,0.024717836535313675,0.01790045767687021,0.03025937594452705,0.012358918267656838,0.25,3.0,0.07160183070748084,0.010086458648175683,-0.06151537205930516,1.6110411909183189,2.723343835007434,1.1123026440891153
753,Kruger Energy Inc.,Maselpanik Creek Hydro Project,BC,Clean Electricity,Energy,8,2,0.634,Yes,1,0,0,1,mpo_only,0.08214215401522039,0.034784584034511165,0.034784584034511165,0.020871106582702414,0.0515066302989614,8.0,2.0,-6.0,4,2,1,0.0,0.018174564508625424,0.018174564508625424,0.041071077007610195,0.05015835926192291,0.009087282254312712,0.25,3.0,0.16428430803044078,0.016719453087307636,-0.14756485494313315,16.428430803044076,20.063343704769164,3.6349129017250874
754,Pacific Coastal Wave Energy Corp.,Wave Energy Project,BC,Clean Electricity,Energy,8,0,0.088,Yes,1,1,0,1,mpo_only,0.03580091535374042,0.018896951062457416,0.018896951062457416,0.011392961804686408,0.023596938579213415,8.0,2.0,-6.0,4,2,1,0.0,0.009914796208356558,0.009914796208356558,0.01790045767687021,0.02285785578104849,0.004957398104178279,0.25,3.0,0.07160183070748084,0.007619285260349496,-0.06398254544713135,0.3580091535374042,0.4571571156209698,0.09914796208356558
757,Innergex Renewable Energy Inc.,Shovel Creek Hydroelectric Project,BC,Clean Electricity,Energy,5,0,0.177,Yes,1,0,0,1,mpo_only,0.03702049900490782,0.05533428415455929,0.05533428415455929,0.03299586447523273,0.035008181740070275,5.0,2.0,-3.0,4,2,1,0.0,0.028755959056234737,0.028755959056234737,0.01851024950245391,0.03288822903057128,0.014377979528117368,0.25,3.0,0.07404099800981565,0.010962743010190427,-0.06307825499962522,0.7404099800981565,1.3155291612228512,0.5751191811246947
758,Pristine Power Inc./Cheslatta Forest Products,Cheslatta Green Energy Project,BC,Clean Electricity,Energy,8,0,0.203,Yes,1,0,0,1,mpo_only,0.03580091535374042,0.053891998132912323,0.053891998132912323,0.03214980611189755,0.03397536073281898,8.0,2.0,-6.0,4,2,1,0.0,0.02801703656329768,0.02801703656329768,0.01790045767687021,0.03190897595851905,0.014008518281648837,0.25,3.0,0.07160183070748084,0.010636325319506349,-0.060965505387974496,0.8234210531360296,1.4678128940918762,0.6443918409558466
759,KMC Power,Tamihi Creek Hydro Project,BC,Clean Electricity,Energy,8,0,0.214,Yes,1,0,0,1,mpo_only,0.03580091535374042,0.05329317438419926,0.05329317438419926,0.03179831310868775,0.03379961423121408,8.0,2.0,-6.0,4,2,1,0.0,0.02771007767882583,0.02771007767882583,0.01790045767687021,0.03175549651628312,0.01385503883941291,0.25,3.0,0.07160183070748084,0.010585165505427707,-0.061016665202053136,0.8950228838435106,1.5877748258141562,0.6927519419706456
764,Highwater Power Corporation Altagas Ltd.,Log Creek Water Power Project,BC,Clean Electricity,Energy,8,0,0.088,Yes,1,0,0,1,mpo_only,0.03580091535374042,0.06056992308222027,0.06056992308222027,0.036060928187000574,0.035930921770370494,8.0,2.0,-6.0,4,2,1,0.0,0.0314336020983248,0.0314336020983248,0.01790045767687021,0.033617258726032606,0.015716801049162395,0.25,3.0,0.07160183070748084,0.011205752908677535,-0.06039607779880331,0.3580091535374042,0.6723451745206521,0.3143360209832479
782,J.D. Irving,Saint John Pulp Mill Upgrades,NB,Pulp & Paper,Forest,1,3,0.821,No,0,0,0,1,mpo_only,0.8744299393629313,0.24078399037458922,0.24078399037458922,0.13584387425898414,0.5051369068109577,1.0,1.0,0.0,2,2,0,0.11923487351016704,0.11923487351016704,0.0,0.4968324064365492,0.4968324064365492,0.0,4.0,4.0,0.1242081016091373,0.1242081016091373,0.0,546.5156470802041,546.5156470802041,0.0
783,First Mining Gold Corp.,Springpole Lake Gold Project,ON,Precious Metal,Mining,7,3,0.818,No,1,0,0,1,mpo_only,0.653543803759616,0.08508501026472741,0.08508501026472741,0.05028388250061977,0.35191384313011786,7.0,2.0,-5.0,4,2,1,0.0,0.04387338611974145,0.04387338611974145,0.326771901879808,0.3487085949396787,0.021936693059870727,0.25,3.0,1.307087607519232,0.11623619831322624,-1.1908514092060056,348.68088935672995,372.0883659532787,23.407476596548747
795,Nouveau Monde Graphite inc.,Uatnan,QC,Critical Mineral,Mining,8,4,0.869,Yes,1,0,0,1,mpo_only,0.014565243979719299,0.031519625621324085,0.031519625621324085,0.018930765117241233,0.016748004548480265,8.0,2.0,-6.0,4,2,1,0.0,0.016482800433520794,0.016482800433520794,0.0072826219898596495,0.015524022206620046,0.008241400216760397,0.25,3.0,0.029130487959438598,0.005174674068873349,-0.02395581389056525,11.390020792140492,24.27957073115375,12.889549939013259
800,Joyce Direct Iron Inc.,Joyce Lake DSO (the Attikamagen Project),NL,Other,Mining,8,2,0.559,No,1,0,0,1,mpo_only,0.4584145698319536,0.04947890929845625,0.04947890929845625,0.029556446829258953,0.24398550833060628,8.0,2.0,-6.0,4,2,1,0.0,0.02575259720703582,0.02575259720703582,0.2292072849159768,0.24208358351949472,0.01287629860351791,0.25,3.0,0.9168291396639072,0.08069452783983157,-0.8361346118240757,61.977649841280126,65.45940098367137,3.4817511423912464
802,Vulcan Materials Company,Black Point Aggregate Project,NS,Other,Mining,8,0,0.335,No,1,0,0,1,mpo_only,0.049453581644609355,0.12646076231139072,0.12646076231139072,0.07381452875849481,0.06163405520155209,8.0,2.0,-6.0,4,2,1,0.0,0.06450752449258024,0.06450752449258024,0.024726790822304678,0.0569805530685948,0.03225376224629012,0.25,3.0,0.09890716328921871,0.0189935176895316,-0.07991364559968711,2.349045128118944,5.413152541516506,3.0641074133975614
808,Spartan Delta Inception Exploration Ltd.,Greenview Sour Gas plant,AB,Oil & Gas - Downstream,Energy,8,0,0.214,No,1,0,0,1,mpo_only,0.3498237281579508,0.5919491918349991,0.5919491918349991,0.30157984958265727,0.32570178887030404,8.0,2.0,-6.0,4,2,1,0.0,0.2681151441214312,0.2681151441214312,0.1749118640789754,0.308969436139691,0.1340575720607156,0.25,3.0,0.6996474563159016,0.10298981204656367,-0.596657644269338,8.74559320394877,15.448471806984552,6.702878603035781
817,Focus Graphite inc.,Lac Knife,QC,Critical Mineral,Mining,8,2,0.53,Yes,1,0,0,1,mpo_only,0.01676847583172887,0.044476677118304685,0.044476677118304685,0.026608473087655793,0.021688474459692332,8.0,2.0,-6.0,4,2,1,0.0,0.023179477686660066,0.023179477686660066,0.008384237915864436,0.01997397675919447,0.011589738843330033,0.25,3.0,0.03353695166345774,0.006657992253064823,-0.02687895941039292,1.9853875384766984,4.729837696577251,2.7444501581005527
818,Athabasca Oil Corporation,Hangingstone Oil Sands,AB,Oil & Gas - Upstream,Energy,5,3,0.731,No,1,0,0,1,mpo_only,0.8483604606868275,0.3501125645828433,0.3501125645828433,0.1912733619754231,0.5198169113311253,5.0,2.0,-3.0,4,2,1,0.0,0.16857380052733162,0.16857380052733162,0.42418023034341373,0.5084671306070796,0.08428690026366586,0.25,3.0,1.696720921373655,0.1694890435356932,-1.5272318778379617,271.4753474197848,325.4189635885309,53.94361616874613
841,Canadian Natural Resources Limited,Jackfish,AB,Oil & Gas - Upstream,Energy,8,4,0.842,No,1,0,0,1,mpo_only,0.8121271970440334,0.31278043370237374,0.31278043370237374,0.1727576686278547,0.492442432835944,8.0,2.0,-6.0,4,2,1,0.0,0.15204497384335092,0.15204497384335092,0.4060635985220167,0.48208608544369214,0.07602248692167546,0.25,3.0,1.6242543940880667,0.16069536181456404,-1.4635590322735026,527.8826780786217,626.7119110767998,98.8292329981781
857,Bear Head Energy,Bear Head Energy,NS,Oil & Gas - Downstream,Energy,8,4,0.968,No,1,0,0,1,mpo_only,0.0780325563395633,0.27520362168264206,0.27520362168264206,0.15369250782643218,0.11586253208299774,8.0,2.0,-6.0,4,2,1,0.0,0.13507596797762,0.13507596797762,0.03901627816978165,0.10655426215859165,0.06753798398881,0.25,3.0,0.1560651126791266,0.03551808738619722,-0.12054702529292938,312.1302253582532,852.4340972687332,540.30387191048
858,ConocoPhillips Canada,Surmont (ConocoPhillips),AB,Oil & Gas - Upstream,Energy,5,4,0.957,No,1,0,0,1,mpo_only,0.8173739099008351,0.2782959213307612,0.2782959213307612,0.15527788768735928,0.4863258987940972,5.0,2.0,-3.0,4,2,1,0.0,0.13648512530933798,0.13648512530933798,0.40868695495041757,0.47692951760508656,0.06824256265466899,0.25,3.0,1.6347478198016703,0.15897650586836218,-1.4757713139333082,2452.1217297025055,2861.5771056305193,409.45537592801384
862,Taseko Mines Ltd.,Aley Niobium Project,BC,Critical Mineral,Mining,8,3,0.789,Yes,1,0,0,1,mpo_only,0.004932988473516115,0.00717891703020325,0.00717891703020325,0.004343548859017554,0.004638268666266834,8.0,2.0,-6.0,4,2,1,0.0,0.0037782542006766784,0.0037782542006766784,0.0024664942367580577,0.004355621337096396,0.0018891271003383388,0.25,3.0,0.00986597694703223,0.0014518737790321322,-0.008414103168000099,2.14584998597951,3.789390563273865,1.6435405772943548
865,Imperial Metals Corporation,Ruddock Creek Zinc-Lead Mine Development Project,BC,Base Metal,Mining,8,1,0.436,No,1,0,0,1,mpo_only,0.019069728470136455,0.008397623851132442,0.008397623851132442,0.005079042590148131,0.012074385530142293,8.0,2.0,-6.0,4,2,1,0.0,0.0044182390542182315,0.0044182390542182315,0.009534864235068228,0.011743983762177343,0.0022091195271091157,0.25,3.0,0.03813945694027291,0.003914661254059115,-0.034224795686213796,1.3796948548143724,1.6993544503870615,0.3196595955726891
885,Pacific Northern Gas Ltd.,Pacific Northern Gas Pipeline Looping Project,BC,Trans & Distr,Energy,8,4,0.842,No,0,0,0,1,mpo_only,0.02787765713321269,0.03128277997837793,0.03128277997837793,0.01878985994970772,0.023333758541460206,8.0,2.0,-6.0,4,2,1,0.0,0.016359963645995235,0.016359963645995235,0.013938828566606346,0.022118810389603963,0.008179981822997617,0.25,3.0,0.05575531426642538,0.007372936796534654,-0.04838237746989073,18.12047713658825,28.754453506485152,10.633976369896903
891,Arctic Canadian Diamond Corp,Ekati (Misery Deep),NT,Other,Mining,7,1,0.408,No,1,0,0,1,mpo_only,0.2849715661200471,0.11742255794820998,0.11742255794820998,0.06872472078156511,0.1768481434508061,7.0,2.0,-5.0,4,2,1,0.0,0.060038510447622095,0.060038510447622095,0.14248578306002355,0.1725050382838346,0.030019255223811048,0.25,3.0,0.5699431322400942,0.05750167942794487,-0.5124414528121494,18.055940915149243,21.860010956365805,3.804070041216562
893,PRISM Diversifed Ltd.,Clear Hills Project,AB,Other,Mining,8,2,0.573,No,1,0,0,1,mpo_only,0.2727921794813521,0.09930270742991348,0.09930270742991348,0.05843623697063882,0.16561420822599546,8.0,2.0,-6.0,4,2,1,0.0,0.051014594708373995,0.051014594708373995,0.13639608974067605,0.16190338709486304,0.025507297354186997,0.25,3.0,0.5455843589627042,0.053967795698287684,-0.4916165632644165,40.91882692220281,48.571016128458915,7.652189206256104
894,Newmont Goldcorp Corp.,Coffee Gold Mine,YK,Precious Metal,Mining,8,2,0.587,No,1,0,0,1,mpo_only,0.6258808884434649,0.09790050460213688,0.09790050460213688,0.057635341397704765,0.34175811492058483,8.0,2.0,-6.0,4,2,1,0.0,0.050312679088543755,0.050312679088543755,0.31294044422173245,0.3380967837660043,0.025156339544271877,0.25,3.0,1.2517617768869298,0.11269892792200144,-1.1390628489649284,99.20212081828919,107.17668045382337,7.9745596355341775
896,Uranium Energy Corp,Roughrider Project,SK,Critical Mineral,Mining,1,3,0.732,Yes,1,0,0,1,mpo_only,0.1336849002273314,0.09568351231825457,0.09568351231825457,0.05636767262257114,0.09502628642495127,1.0,1.0,0.0,2,2,0,0.049201836133034194,0.049201836133034194,0.0,0.0914433681801828,0.0914433681801828,0.0,4.0,4.0,0.0228608420450457,0.0228608420450457,0.0,59.43818931711882,59.43818931711882,0.0
938,Cedar LNG (partnership between Pembina Pipeline Corporation and Haisla Nation),Cedar LNG,BC,Oil & Gas - Downstream,Energy,8,4,0.945,No,1,0,0,1,mpo_only,0.007192634213922414,0.020728023450254204,0.020728023450254204,0.012489992591839916,0.009841313402881165,8.0,2.0,-6.0,4,2,1,0.0,0.010870277996117172,0.010870277996117172,0.003596317106961207,0.009031456105019793,0.005435138998058586,0.25,3.0,0.014385268427844829,0.0030104853683399313,-0.011374783059504897,16.543058692021553,41.54469808309105,25.001639391069496
942,Watson Island LNG Corporation,Watson Island LNG,BC,Oil & Gas - Downstream,Energy,8,2,0.557,No,1,0,0,1,mpo_only,0.00829001992668605,0.03074154789980461,0.03074154789980461,0.018467792005885553,0.013378905966285801,8.0,2.0,-6.0,4,2,1,0.0,0.016079203363259964,0.016079203363259964,0.004145009963343025,0.012184611644973007,0.008039601681629982,0.25,3.0,0.0165800398533721,0.004061537214991002,-0.012518502638381099,1.1191526901026168,3.2898451441427117,2.170692454040095
943,"Tilbury Jetty Marine Partnership (Fortis, Seaspan, Shell)",Tilbury Marine Jetty,BC,Oil & Gas - Downstream,Energy,8,3,0.821,No,1,0,0,1,mpo_only,0.008974654914903249,0.023510453987235908,0.023510453987235908,0.014154670457907859,0.011564662686405554,8.0,2.0,-6.0,4,2,1,0.0,0.01232042825178048,0.01232042825178048,0.0044873274574516245,0.010647541583341864,0.00616021412589024,0.25,3.0,0.017949309829806498,0.0035491805277806216,-0.014400129302025876,4.936060203196787,11.712295741676051,6.7762355384792645
956,Altalink,Chapel Rock to Pincher Creek Area Transmission Development,AB,Trans & Distr,Energy,8,2,0.677,No,1,0,0,1,mpo_only,0.8369547282129735,0.36985374872487736,0.36985374872487736,0.200896327017955,0.5189255276154643,8.0,2.0,-6.0,4,2,1,0.0,0.17718358852238947,0.17718358852238947,0.4184773641064867,0.5070691583676814,0.08859179426119468,0.25,3.0,1.673909456425947,0.16902305278922714,-1.5048864036367198,209.23868205324337,253.5345791838407,44.295897130597325
957,Atrum Coal,Groundhog Project Anthracite Coal Mine,BC,Coal,Mining,8,3,0.714,No,1,0,0,1,mpo_only,0.002827051130956987,0.006331630210784133,0.006331630210784133,0.0038318879863461497,0.0033294695586515684,8.0,2.0,-6.0,4,2,1,0.0,0.003333072342073251,0.003333072342073251,0.0014135255654784936,0.003080061736515119,0.0016665361710366255,0.25,3.0,0.005654102261913974,0.0010266872455050398,-0.004627415016408934,0.8481153392870961,1.8480370419090715,0.9999217026219753
974,Enbridge/ Borealis Inc./ Kitselas First Nation,Lakelse Geothermal Power Plant,BC,Clean Electricity,Energy,8,1,0.388,Yes,1,0,0,1,mpo_only,0.0997489540319515,0.044659180976111996,0.044659180976111996,0.02671618562557254,0.06323256982876202,8.0,2.0,-6.0,4,2,1,0.0,0.023273475965074675,0.023273475965074675,0.04987447701597575,0.061511214998513086,0.011636737982537337,0.25,3.0,0.199497908063903,0.020503738332837695,-0.1789941697310653,5.984937241917089,7.38134579982157,1.396408557904481
983,Red Willow Wind LP,Red Willow Wind Farm,BC,Clean Electricity,Energy,8,2,0.67,Yes,1,0,0,1,mpo_only,0.08214215401522039,0.033535536775354126,0.033535536775354126,0.020129260364429524,0.05113570718982496,8.0,2.0,-6.0,4,2,1,0.0,0.017527704732483107,0.017527704732483107,0.041071077007610195,0.04983492937385175,0.008763852366241554,0.25,3.0,0.16428430803044078,0.01661164312461725,-0.14767266490582354,19.714116963652895,23.92076609944884,4.206649135795946
1023,Nukik Corp.,Kivalliq Hydro Fibre Link,Multi,Clean Electricity,Energy,8,4,0.872,Yes,1,0,0,1,mpo_only,0.6909831549642882,0.37122302821011693,0.37122302821011693,0.20155952871183103,0.4462713418380596,8.0,2.0,-6.0,4,2,1,0.0,0.17777745969518244,0.17777745969518244,0.3454915774821441,0.4343803073297353,0.08888872984759122,0.25,3.0,1.3819663099285764,0.14479343577657844,-1.237172874151998,552.7865239714306,695.0084917275765,142.2219677561459
1034,Fission Uranium Corp.,Patterson Lake South,SK,Critical Mineral,Mining,5,3,0.827,Yes,1,0,0,1,mpo_only,0.059481767459283845,0.08688152940031017,0.08688152940031017,0.051317880762764445,0.05539982411102415,5.0,2.0,-3.0,4,2,1,0.0,0.04477869241373922,0.04477869241373922,0.029740883729641922,0.052130229936511535,0.022389346206869613,0.25,3.0,0.11896353491856769,0.01737674331217051,-0.10158679160639718,35.00502014978854,61.35728063527408,26.352260485485537
1037,"Western LNG, Nisga'a Nation, Rockies LNG Partners",Ksi Lisims LNG,BC,Oil & Gas - Downstream,Energy,4,4,0.975,No,1,0,0,1,mpo_only,0.017973547621828234,0.020105888255464117,0.020105888255464117,0.012117396004439174,0.015045471813133704,4.0,2.0,-2.0,4,2,1,0.0055906263051462846,0.010545741732938652,0.004955115427792367,0.01178208696348726,0.014259644677383443,0.0024775577138961835,1.0,3.0,0.01178208696348726,0.004753214892461148,-0.0070288720710261115,117.8208696348726,142.59644677383443,24.775577138961836
1041,"Energie hydroelectrique Pessamit, Societe en commandite",Centrale hydroelectrique des chutes du six milles,QC,Clean Electricity,Energy,8,0,0.229,Yes,1,0,0,1,mpo_only,0.6391518221600977,0.24995897248766083,0.24995897248766083,0.14063812354895155,0.3898949728545246,8.0,2.0,-6.0,4,2,1,0.0,0.1234856590055986,0.1234856590055986,0.31957591108004885,0.38131874058284815,0.0617428295027993,0.25,3.0,1.2783036443201954,0.12710624686094937,-1.151197397459246,16.298371465082493,19.447255769725256,3.1488843046427633
1042,BMC Minerals Ltd.,Kudz Ze Kayah,YK,Other,Mining,7,2,0.676,No,1,0,0,1,mpo_only,0.5915967985879628,0.08943802575373529,0.08943802575373529,0.05278734831887333,0.32219207345341805,7.0,2.0,-5.0,4,2,1,0.0,0.04606549066800525,0.04606549066800525,0.2957983992939814,0.318831144627984,0.023032745334002624,0.25,3.0,1.1831935971759255,0.106277048209328,-1.0769165489665975,146.71600604981478,158.14024773548007,11.424241685665294
